Sentence #,Sentence,POS,Tag
Sentence: 275,"Etihad and Emirates airlines , both operating out of the United Arab Emirates , started flying to Baghdad earlier this year .","['NNP', 'CC', 'NNP', 'NNS', ',', 'DT', 'VBG', 'IN', 'IN', 'DT', 'NNP', 'NNP', 'NNPS', ',', 'VBD', 'VBG', 'TO', 'NNP', 'RBR', 'DT', 'NN', '.']","['B-org', 'O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'I-geo', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O']"
Sentence: 276,"A new government report shows U.S. businesses added a moderate 1,11,000 new jobs in January .","['DT', 'JJ', 'NN', 'NN', 'VBZ', 'NNP', 'NNS', 'VBD', 'DT', 'JJ', 'CD', 'JJ', 'NNS', 'IN', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O']"
Sentence: 277,The Labor Department Friday issued a report that also showed the U.S. unemployment rate increased for the first time in three months - to 4.6 percent .,"['DT', 'NNP', 'NNP', 'NNP', 'VBD', 'DT', 'NN', 'WDT', 'RB', 'VBD', 'DT', 'NNP', 'NN', 'NN', 'VBD', 'IN', 'DT', 'JJ', 'NN', 'IN', 'CD', 'NNS', 'IN', 'IN', 'CD', 'NN', '.']","['O', 'B-org', 'I-org', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 278,"According to the report , American workers earned an average of $ 17.09 an hour in January - a slight increase from the previous month .","['VBG', 'TO', 'DT', 'NN', ',', 'JJ', 'NNS', 'VBD', 'DT', 'NN', 'IN', '$', 'CD', 'DT', 'NN', 'IN', 'NNP', 'IN', 'DT', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 279,Analysts say the Department of Labor report will help ease worries that a tight labor market will significantly inflate wages and costs .,"['NNS', 'VBP', 'DT', 'NNP', 'IN', 'NNP', 'NN', 'MD', 'VB', 'VB', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'NN', 'MD', 'RB', 'VB', 'NNS', 'CC', 'NNS', '.']","['O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 280,"Earlier this week , the U.S. central bank decided to maintain a key interest rate , despite the risk of inflation .","['RBR', 'DT', 'NN', ',', 'DT', 'NNP', 'JJ', 'NN', 'VBD', 'TO', 'VB', 'DT', 'JJ', 'NN', 'NN', ',', 'IN', 'DT', 'NN', 'IN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 281,Venezuelan President Hugo Chavez has denounced Colombia 's defense minister as an obstacle to peace and a pawn of the United States .,"['JJ', 'NNP', 'NNP', 'NNP', 'VBZ', 'VBN', 'NNP', 'POS', 'NN', 'NN', 'IN', 'DT', 'NN', 'TO', 'NN', 'CC', 'DT', 'NN', 'IN', 'DT', 'NNP', 'NNPS', '.']","['B-gpe', 'B-per', 'I-per', 'I-per', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'I-gpe', 'O']"
Sentence: 282,Mr. Chavez reacted sharply Sunday to the defense minister 's remarks about a meeting between Mr. Chavez and Colombian President Alvaro Uribe .,"['NNP', 'NNP', 'VBD', 'RB', 'NNP', 'TO', 'DT', 'NN', 'NN', 'POS', 'NNS', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'CC', 'JJ', 'NNP', 'NNP', 'NNP', '.']","['B-per', 'I-per', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'B-gpe', 'B-per', 'I-per', 'I-per', 'O']"
Sentence: 283,The two presidents met Friday to try to mend ties between their countries .,"['DT', 'CD', 'NNS', 'VBD', 'NNP', 'TO', 'VB', 'TO', 'VB', 'NNS', 'IN', 'PRP$', 'NNS', '.']","['O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 284,"After the meeting , Colombian Defense Minister Juan Manuel Santos said he hoped Venezuela would follow through with promises made during the meeting .","['IN', 'DT', 'NN', ',', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'PRP', 'VBD', 'NNP', 'MD', 'VB', 'IN', 'IN', 'NNS', 'VBN', 'IN', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'B-gpe', 'B-per', 'I-per', 'I-per', 'I-per', 'I-per', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 285,"During a televised speech Sunday , Mr. Chavez called on President Uribe to put his defense minister in his place .","['IN', 'DT', 'JJ', 'NN', 'NNP', ',', 'NNP', 'NNP', 'VBD', 'IN', 'NNP', 'NNP', 'TO', 'VB', 'PRP$', 'NN', 'NN', 'IN', 'PRP$', 'NN', '.']","['O', 'O', 'O', 'O', 'B-tim', 'O', 'B-per', 'I-per', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 286,Tensions between the two countries rose in March when Colombia attacked a rebel camp in Ecuador .,"['NNS', 'IN', 'DT', 'CD', 'NNS', 'VBD', 'IN', 'NNP', 'WRB', 'NNP', 'VBD', 'DT', 'NN', 'NN', 'IN', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 287,Venezuela responded by sending troops to the Colombian border .,"['NNP', 'VBD', 'IN', 'VBG', 'NNS', 'TO', 'DT', 'JJ', 'NN', '.']","['B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O']"
Sentence: 288,"China has lashed out at a U.S. report critical of Chinese policies on religious freedom , saying such criticism could harm U.S. - China relations .","['NNP', 'VBZ', 'VBN', 'RP', 'IN', 'DT', 'NNP', 'NN', 'JJ', 'IN', 'JJ', 'NNS', 'IN', 'JJ', 'NN', ',', 'VBG', 'JJ', 'NN', 'MD', 'VB', 'NNP', 'IN', 'NNP', 'NNS', '.']","['B-gpe', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'B-gpe', 'O', 'O']"
Sentence: 289,"In its annual report issued Wednesday , the U.S. Commission on International Religious Freedom said China continues to be responsible for pervasive and severe violations of religious freedom , regularly imprisoning and harassing religious leaders and practitioners .","['IN', 'PRP$', 'JJ', 'NN', 'VBN', 'NNP', ',', 'DT', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', 'NNP', 'VBD', 'NNP', 'VBZ', 'TO', 'VB', 'JJ', 'IN', 'JJ', 'CC', 'JJ', 'NNS', 'IN', 'JJ', 'NN', ',', 'RB', 'VBG', 'CC', 'VBG', 'JJ', 'NNS', 'CC', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'I-org', 'I-org', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 290,In a statement Saturday Chinese Foreign Ministry spokesman Liu Jianchao accused the U.S. body of attempting to interfere with Chinese internal affairs under the guise of religious freedom .,"['IN', 'DT', 'NN', 'NNP', 'JJ', 'NNP', 'NNP', 'NN', 'NNP', 'NNP', 'VBD', 'DT', 'NNP', 'NN', 'IN', 'VBG', 'TO', 'VB', 'IN', 'JJ', 'JJ', 'NNS', 'IN', 'DT', 'NN', 'IN', 'JJ', 'NN', '.']","['O', 'O', 'O', 'B-tim', 'B-gpe', 'B-org', 'I-org', 'O', 'B-per', 'I-per', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 291,He said such criticism runs counter to the good development of U.S - China relations .,"['PRP', 'VBD', 'JJ', 'NN', 'VBZ', 'NN', 'TO', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'IN', 'NNP', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'B-gpe', 'O', 'O']"
Sentence: 292,"Liu said China protects the religious freedom of Chinese citizens according to law , and that citizens enjoy full freedom of religion .","['NNP', 'VBD', 'NNP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NNS', 'VBG', 'TO', 'NN', ',', 'CC', 'IN', 'NNS', 'VBP', 'JJ', 'NN', 'IN', 'NN', '.']","['B-per', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 293,"China 's communist government allows worship only in state-approved and state-monitored churches , temples and mosques .","['NNP', 'POS', 'JJ', 'NN', 'VBZ', 'NN', 'RB', 'IN', 'JJ', 'CC', 'JJ', 'NNS', ',', 'NNS', 'CC', 'NNS', '.']","['B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 294,People who worship in unauthorized ways are subject to arrest .,"['NNS', 'WP', 'VBP', 'IN', 'JJ', 'NNS', 'VBP', 'JJ', 'TO', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 295,"President Bush has issued 14 pardons to convicted criminals , and has commuted the prison sentences of two others .","['NNP', 'NNP', 'VBZ', 'VBN', 'CD', 'NNS', 'TO', 'VBN', 'NNS', ',', 'CC', 'VBZ', 'VBN', 'DT', 'NN', 'NNS', 'IN', 'CD', 'NNS', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 296,"The pardons , announced Monday , include no high-profile names .","['DT', 'NNS', ',', 'VBN', 'NNP', ',', 'VBP', 'DT', 'JJ', 'NNS', '.']","['O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 297,"They were for people convicted of such acts as bank embezzlement , making FALSE statements to the federal government , unlawfully killing wildlife , and committing drug offenses .","['PRP', 'VBD', 'IN', 'NNS', 'VBN', 'IN', 'JJ', 'NNS', 'IN', 'NN', 'NN', ',', 'VBG', 'JJ', 'NNS', 'TO', 'DT', 'JJ', 'NN', ',', 'RB', 'VBG', 'NN', ',', 'CC', 'VBG', 'NN', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 298,"Including Monday 's actions , Mr. Bush has granted 171 pardons and commuted eight sentences while U.S. president .","['IN', 'NNP', 'POS', 'NNS', ',', 'NNP', 'NNP', 'VBZ', 'VBN', 'CD', 'NNS', 'CC', 'VBN', 'CD', 'NNS', 'IN', 'NNP', 'NN', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O']"
Sentence: 299,"Pardons are one of the president 's absolute powers , and in recent years it has become typical for the president to issue pardons as he prepares to leave office .","['NNS', 'VBP', 'CD', 'IN', 'DT', 'NN', 'POS', 'JJ', 'NNS', ',', 'CC', 'IN', 'JJ', 'NNS', 'PRP', 'VBZ', 'VBN', 'JJ', 'IN', 'DT', 'NN', 'TO', 'VB', 'NNS', 'IN', 'PRP', 'VBZ', 'TO', 'VB', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 300,"White House officials say he made the pardon decisions on a case-by-case basis , and will continue to review clemency requests .","['NNP', 'NNP', 'NNS', 'VBP', 'PRP', 'VBD', 'DT', 'NN', 'NNS', 'IN', 'DT', 'JJ', 'NN', ',', 'CC', 'MD', 'VB', 'TO', 'VB', 'NN', 'NNS', '.']","['B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 301,Uganda 's government and rebels of the Lord 's Resistance Army are nearing a peace deal to end more than 20 years of conflict .,"['NNP', 'POS', 'NN', 'CC', 'NNS', 'IN', 'DT', 'NNP', 'POS', 'NN', 'NNP', 'VBP', 'VBG', 'DT', 'NN', 'NN', 'TO', 'VB', 'JJR', 'IN', 'CD', 'NNS', 'IN', 'NN', '.']","['B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 302,Officials close to the negotiations say an accord signed Friday provides for the disarmament and demobilization of the LRA .,"['NNS', 'RB', 'TO', 'DT', 'NNS', 'VBP', 'DT', 'NN', 'VBN', 'NNP', 'VBZ', 'IN', 'DT', 'NN', 'CC', 'NN', 'IN', 'DT', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O']"
Sentence: 303,The two sides signed a permanent cease-fire agreement last Saturday during peace talks in Sudan .,"['DT', 'CD', 'NNS', 'VBD', 'DT', 'JJ', 'NN', 'NN', 'JJ', 'NNP', 'IN', 'NN', 'NNS', 'IN', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 304,"However , there is still uncertainty the rebels will sign the final peace deal until rebel leader Joseph Kony is granted immunity from international prosecution .","['RB', ',', 'EX', 'VBZ', 'RB', 'NN', 'DT', 'NNS', 'MD', 'VB', 'DT', 'JJ', 'NN', 'NN', 'IN', 'NN', 'NN', 'NNP', 'NNP', 'VBZ', 'VBN', 'NN', 'IN', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 305,Kony is one of five LRA officials sought by the International Criminal Court for alleged war crimes .,"['NNP', 'VBZ', 'CD', 'IN', 'CD', 'NNP', 'NNS', 'VBN', 'IN', 'DT', 'NNP', 'NNP', 'NNP', 'IN', 'JJ', 'NN', 'NNS', '.']","['B-per', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O']"
Sentence: 306,LRA fighters are accused of murdering thousands of civilians and raping and mutilating others during the long insurgency in northern Uganda .,"['NNP', 'NNS', 'VBP', 'VBN', 'IN', 'VBG', 'NNS', 'IN', 'NNS', 'CC', 'VBG', 'CC', 'VBG', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NNP', '.']","['B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']"
Sentence: 307,World number one men 's tennis player Roger Federer has been nearly unbeatable in the past year .,"['NN', 'NN', 'CD', 'NNS', 'POS', 'NN', 'NN', 'NNP', 'NNP', 'VBZ', 'VBN', 'RB', 'JJ', 'IN', 'DT', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 308,But his warmup for the Australian Open has abruptly ended with a rare loss .,"['CC', 'PRP$', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'VBZ', 'RB', 'VBN', 'IN', 'DT', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'B-eve', 'I-eve', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 309,The Swiss star was upset Wednesday by German Tommy Haas in the opening match of the Kooyong Classic in Melbourne .,"['DT', 'JJ', 'NN', 'VBD', 'VBN', 'NNP', 'IN', 'JJ', 'NNP', 'NNP', 'IN', 'DT', 'NN', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'IN', 'NNP', '.']","['O', 'B-gpe', 'O', 'O', 'O', 'B-tim', 'O', 'B-gpe', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'B-eve', 'I-eve', 'O', 'B-geo', 'O']"
Sentence: 310,"Because he was playing in exhibition tournament , the loss will not count on his Association of Tennis Professionals Tour record .","['IN', 'PRP', 'VBD', 'VBG', 'IN', 'NN', 'NN', ',', 'DT', 'NN', 'MD', 'RB', 'VB', 'IN', 'PRP$', 'NN', 'IN', 'NNP', 'NNPS', 'NNP', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-art', 'I-art', 'I-art', 'I-art', 'I-art', 'O', 'O']"
Sentence: 311,"The 41st ranked Haas fended off three break points while serving for the match and closed a 03-Jun , 06-Apr , 06-Apr win with an ace .","['DT', 'CD', 'VBN', 'NNP', 'VBD', 'RP', 'CD', 'NN', 'NNS', 'IN', 'VBG', 'IN', 'DT', 'NN', 'CC', 'VBD', 'DT', 'CD', ',', 'CD', ',', 'CD', 'NN', 'IN', 'DT', 'NN', '.']","['O', 'O', 'O', 'B-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 312,"Federer said he is completely healthy and has no concerns that the ankle problem that curtailed his last season would flare up before the Australian Open , which starts Monday .","['NNP', 'VBD', 'PRP', 'VBZ', 'RB', 'JJ', 'CC', 'VBZ', 'DT', 'NNS', 'IN', 'DT', 'NN', 'NN', 'WDT', 'VBD', 'PRP$', 'JJ', 'NN', 'MD', 'VB', 'RP', 'IN', 'DT', 'NNP', 'NNP', ',', 'WDT', 'VBZ', 'NNP', '.']","['B-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-eve', 'I-eve', 'O', 'O', 'O', 'B-tim', 'O']"
Sentence: 313,The European Space Agency says it has received the first images and scientific readings from the surface of Saturn 's moon Titan .,"['DT', 'NNP', 'NNP', 'NNP', 'VBZ', 'PRP', 'VBZ', 'VBN', 'DT', 'JJ', 'NNS', 'CC', 'JJ', 'NNS', 'IN', 'DT', 'NN', 'IN', 'NNP', 'POS', 'NN', 'NNP', '.']","['O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'B-geo', 'O']"
Sentence: 314,Officials at agency headquarters in Germany Friday say information taken from the Huygens space probe show what looks like drainage channels on the moon .,"['NNS', 'IN', 'NN', 'NN', 'IN', 'NNP', 'NNP', 'VBP', 'NN', 'VBN', 'IN', 'DT', 'NNP', 'NN', 'NN', 'VBP', 'WP', 'VBZ', 'IN', 'NN', 'NNS', 'IN', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'B-geo', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'B-art', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 315,They say the surface has canyons that were most likely caused by some type of liquid .,"['PRP', 'VBP', 'DT', 'NN', 'VBZ', 'NNS', 'WDT', 'VBD', 'RBS', 'JJ', 'VBN', 'IN', 'DT', 'NN', 'IN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 316,The space probe began transmitting data to the Cassini spacecraft while landing on Saturn 's largest moon earlier Friday .,"['DT', 'NN', 'NN', 'VBD', 'VBG', 'NNS', 'TO', 'DT', 'NNP', 'NN', 'IN', 'VBG', 'IN', 'NNP', 'POS', 'JJS', 'NN', 'RB', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-art', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'B-tim', 'O']"
Sentence: 317,"Scientists say the information from Huygens - operated jointly by the American , European and Italian space agencies - may provide clues about how primitive Earth evolved into a life-bearing planet .","['NNS', 'VBP', 'DT', 'NN', 'IN', 'NNP', ':', 'VBN', 'RB', 'IN', 'DT', 'JJ', ',', 'JJ', 'CC', 'JJ', 'NN', 'NNS', ':', 'MD', 'VB', 'NNS', 'IN', 'WRB', 'JJ', 'NNP', 'VBD', 'IN', 'DT', 'JJ', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'B-art', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'B-geo', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 318,"Ugandan opposition leader Kizza Besigye has been released on bail , after a judge ruled his detention by the military was illegal .","['JJ', 'NN', 'NN', 'NNP', 'NNP', 'VBZ', 'VBN', 'VBN', 'IN', 'NN', ',', 'IN', 'DT', 'NN', 'VBD', 'PRP$', 'NN', 'IN', 'DT', 'NN', 'VBD', 'JJ', '.']","['B-gpe', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 319,Police fired tear gas to disperse hundreds of Dr. Besigye 's supporters who took to the streets in Kampala after his release Monday .,"['NNS', 'VBD', 'JJ', 'NN', 'TO', 'VB', 'NNS', 'IN', 'NNP', 'NNP', 'POS', 'NNS', 'WP', 'VBD', 'TO', 'DT', 'NNS', 'IN', 'NNP', 'IN', 'PRP$', 'NN', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'B-tim', 'O']"
Sentence: 320,"Uganda 's military had detained Dr. Besigye since November , when he returned from self-imposed exile to run against President Yoweri Museveni in next month 's presidential election .","['NNP', 'POS', 'NN', 'VBD', 'VBN', 'NNP', 'NNP', 'IN', 'NNP', ',', 'WRB', 'PRP', 'VBD', 'IN', 'JJ', 'NN', 'TO', 'VB', 'IN', 'NNP', 'NNP', 'NNP', 'IN', 'JJ', 'NN', 'POS', 'JJ', 'NN', '.']","['B-gpe', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 321,A military tribunal has charged Dr. Besigye with terrorism and possessing illegal weapons .,"['DT', 'JJ', 'NN', 'VBZ', 'VBN', 'NNP', 'NNP', 'IN', 'NN', 'CC', 'VBG', 'JJ', 'NNS', '.']","['O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 322,"But a Ugandan High Court Judge , John Bosco Katutsi , said his detention was illegal because the High Court had suspended the military trial .","['CC', 'DT', 'JJ', 'NNP', 'NNP', 'NN', ',', 'NNP', 'NNP', 'NNP', ',', 'VBD', 'PRP$', 'NN', 'VBD', 'JJ', 'IN', 'DT', 'NNP', 'NNP', 'VBD', 'VBN', 'DT', 'JJ', 'NN', '.']","['O', 'O', 'B-gpe', 'B-org', 'I-org', 'O', 'O', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 323,"Dr. Besigye still faces rape charges , for which a civilian trial began Monday .","['NNP', 'NNP', 'RB', 'VBZ', 'NN', 'NNS', ',', 'IN', 'WDT', 'DT', 'JJ', 'NN', 'VBD', 'NNP', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O']"
Sentence: 324,"He has denied all the charges , which supporters say were trumped up to keep him from running for president .","['PRP', 'VBZ', 'VBN', 'PDT', 'DT', 'NNS', ',', 'WDT', 'NNS', 'VBP', 'VBD', 'VBN', 'RP', 'TO', 'VB', 'PRP', 'IN', 'VBG', 'IN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 325,U.S. President Barack Obama says improvements in the American health care system are inevitable .,"['NNP', 'NNP', 'NNP', 'NNP', 'VBZ', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'NN', 'NN', 'VBP', 'JJ', '.']","['B-gpe', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 326,"Mr. Obama made his comments in the White House Rose Garden Monday as he nominated an African-American woman , Regina Benjamin , to become the U.S. Surgeon General .","['NNP', 'NNP', 'VBD', 'PRP$', 'NNS', 'IN', 'DT', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'IN', 'PRP', 'VBD', 'DT', 'JJ', 'NN', ',', 'NNP', 'NNP', ',', 'TO', 'VB', 'DT', 'NNP', 'NNP', 'NNP', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'B-art', 'I-art', 'I-art', 'I-art', 'B-tim', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'B-gpe', 'B-per', 'I-per', 'O']"
